,FullTokens,FullSinhalaTokens,FullEnglishTokens,IsHateSpeech
2098,"['කුසල්', 'මෙන්ඩිස්', 'මම', 'දන්නවා', 'උබ', 'මේකත්', 'ෆලෝව්', 'එකේ', 'ඉන්න', 'කියලා', 'අප්පට', 'හැමිනෙන්නැතිව', 'ගහපිය', 'මැච්', 'එකකම', 'උබ', 'නැතිව', 'ඉන්දියාවෙ', 'උන්', 'ටික', 'ගෙනත්', 'ලන්කාවේ', 'ටීම්', 'එකේ', 'නමි', 'ගැස්සුවත්', 'අපි', 'එදා', 'ක්\u200dරිකට්', 'ඉන්න']","['කුසල්', 'මෙන්ඩිස්', 'මම', 'දන්නවා', 'උබ', 'මේකත්', 'ෆලෝව්', 'එකේ', 'ඉන්න', 'කියලා', 'අප්පට', 'හැමිනෙන්නැතිව', 'ගහපිය', 'මැච්', 'එකකම', 'උබ', 'නැතිව', 'ඉන්දියාවෙ', 'උන්', 'ටික', 'ගෙනත්', 'ලන්කාවේ', 'ටීම්', 'එකේ', 'නමි', 'ගැස්සුවත්', 'අපි', 'එදා', 'ක්\u200dරිකට්', 'ඉන්න']",[],NO
2099,"['ක්\u200dරිකට්', 'නොදන්න', 'අය', 'ඌ', 'ඉන්න', 'විදිහක', 'නෑනේමොකද', 'ක්\u200dරිකට්', 'දන්නැති', 'එකා', 'කුසල්', 'මෙන්ඩිස්ව', 'දන්නේ']","['ක්\u200dරිකට්', 'නොදන්න', 'අය', 'ඌ', 'ඉන්න', 'විදිහක', 'නෑනේමොකද', 'ක්\u200dරිකට්', 'දන්නැති', 'එකා', 'කුසල්', 'මෙන්ඩිස්ව', 'දන්නේ']",[],NO
2100,"['බැට්', 'එකක්', 'අතිං', 'අල්ලල', 'නැති', 'පේස්බුක්', 'ඔස්තාර්ලට', 'හොඳ', 'රිදී']","['බැට්', 'එකක්', 'අතිං', 'අල්ලල', 'නැති', 'පේස්බුක්', 'ඔස්තාර්ලට', 'හොඳ', 'රිදී']",[],NO
2101,"['උඹල', 'ඌට', 'ආදරේ', 'කරන්න', 'ඌ', 'උට', 'පුලුවං', 'සෙල්ලම්', 'කරයි']","['උඹල', 'ඌට', 'ආදරේ', 'කරන්න', 'ඌ', 'උට', 'පුලුවං', 'සෙල්ලම්', 'කරයි']",[],NO
2102,"['මනුස්සයෙක්ට', 'දාරා', 'ගන්න', 'පුලුවන්', 'සීමාවක', 'තියෙනවාසංගලාමහේලලා', 'ඉන්න', 'කාලේ', 'ලංකාවේ', 'මීඩියාසෝශල්', 'මීඩියා', 'තරම්', 'ලොකුවට', 'තිබ්බ', 'නං', 'උන්ටත්', 'දේම', 'තමා', 'වෙන්නේ', 'ලංකාවේ', 'වැඩිම', 'අපහස', 'ලක්', 'උනේ', 'මෙන්ඩිස්', 'ලංකාවේ', 'ක්\u200dරිකට්', 'වැටෙන්', 'වක්\u200dරාකාරව', 'සෝශල්', 'මීඩියා', 'හේතුවක්', 'උනා', 'මඩ', 'ගැහුවා', 'කියලා', 'ක්\u200dරිඩකයෝ', 'හදන්න', 'බන්']","['මනුස්සයෙක්ට', 'දාරා', 'ගන්න', 'පුලුවන්', 'සීමාවක', 'තියෙනවාසංගලාමහේලලා', 'ඉන්න', 'කාලේ', 'ලංකාවේ', 'මීඩියාසෝශල්', 'මීඩියා', 'තරම්', 'ලොකුවට', 'තිබ්බ', 'නං', 'උන්ටත්', 'දේම', 'තමා', 'වෙන්නේ', 'ලංකාවේ', 'වැඩිම', 'අපහස', 'ලක්', 'උනේ', 'මෙන්ඩිස්', 'ලංකාවේ', 'ක්\u200dරිකට්', 'වැටෙන්', 'වක්\u200dරාකාරව', 'සෝශල්', 'මීඩියා', 'හේතුවක්', 'උනා', 'මඩ', 'ගැහුවා', 'කියලා', 'ක්\u200dරිඩකයෝ', 'හදන්න', 'බන්']",[],NO
2103,"['ane', 'huka', 'tamai', 'pakya', 'match', 'ka', 'wtra', 'lakunj', 'ghnnetuwa', 'ekaka', 'ghuwa', 'kyl', 'puka', 'denwa', 'gotha', 'ponnaya']",[],"['ane', 'huka', 'tamai', 'pakya', 'match', 'ka', 'wtra', 'lakunj', 'ghnnetuwa', 'ekaka', 'ghuwa', 'kyl', 'puka', 'denwa', 'gotha', 'ponnaya']",YES
2104,"['ක්\u200dරිකට්', 'දන්න', 'මිනිස්සු', 'දන්නවා', 'තමා', 'කොහොම', 'මැච්', 'ට', 'ක්', 'ගැහුවම', 'ලොකු', 'ටෝක්', 'දෙන්න', 'තමා', 'ඔයා', 'ඉන්නේ', 'කියලා']","['ක්\u200dරිකට්', 'දන්න', 'මිනිස්සු', 'දන්නවා', 'තමා', 'කොහොම', 'මැච්', 'ට', 'ක්', 'ගැහුවම', 'ලොකු', 'ටෝක්', 'දෙන්න', 'තමා', 'ඔයා', 'ඉන්නේ', 'කියලා']",[],NO
2105,"['රට', 'සෙල්ලන්', 'කරපන්උබ', 'ලකුණු', 'එන්න', 'try', 'කරපන්එක', 'එකාට', 'පලි', 'ගන්න', 'තියෙන', 'ක්\u200dරීඩාවක්', 'නෙමේ', 'cricket', 'කියන්නේ', 'ඒක', 'උබලගේ', 'team', 'එකම', 'ඒක', 'දන්නේ', 'අපි', 'පේන්නේ']","['රට', 'සෙල්ලන්', 'කරපන්උබ', 'ලකුණු', 'එන්න', 'කරපන්එක', 'එකාට', 'පලි', 'ගන්න', 'තියෙන', 'ක්\u200dරීඩාවක්', 'නෙමේ', 'කියන්නේ', 'ඒක', 'උබලගේ', 'එකම', 'ඒක', 'දන්නේ', 'අපි', 'පේන්නේ']","['try', 'cricket', 'team']",NO
2106,"['නිහතමානී', 'වෙයන්', 'උබට', 'ආදරේ', 'කරන්න', 'මිනිසුන්', 'ටික', 'හදාගනින්', 'දවසක', 'දන්නේම', 'නැතිව', 'උබ', 'ලකුණු', 'අතර', 'හැමදාම', 'ඉදී', 'ලෝකය', 'උබට', 'ඉරිසියා', 'කලත්', 'උබට', 'ගිය', 'දවසට', 'අපේ', 'රටේ', 'ඉන්න', 'cricket', 'පිස්සෝ', 'තමා', 'එදා', 'විදිහටම', 'උබට', 'ආදරේ', 'කරන්නේjust', 'like', 'a', 'indian', 'cricketer', 'v_kholi']","['නිහතමානී', 'වෙයන්', 'උබට', 'ආදරේ', 'කරන්න', 'මිනිසුන්', 'ටික', 'හදාගනින්', 'දවසක', 'දන්නේම', 'නැතිව', 'උබ', 'ලකුණු', 'අතර', 'හැමදාම', 'ඉදී', 'ලෝකය', 'උබට', 'ඉරිසියා', 'කලත්', 'උබට', 'ගිය', 'දවසට', 'අපේ', 'රටේ', 'ඉන්න', 'පිස්සෝ', 'තමා', 'එදා', 'විදිහටම', 'උබට', 'ආදරේ', 'කරන්නේjust']","['cricket', 'like', 'a', 'indian', 'cricketer', 'v_kholi']",NO
2107,"['cricket', 'කියන්නේ', 'සෙල්ලමක්ම', 'නෙමේ', 'මම', 'හිතන්නේ', 'ලෝකෙම', 'උට', 'ඉරිසියා', 'කරනවා', 'indian', 'උන්', 'ආදරේ', 'තමා', 'ඌට', 'ශක්තිය', 'cricket', 'කියන්නේ', 'මහත්තුරුන්ගේ', 'ක්\u200dරීඩාවක්', 'ඒකත්', 'උබලට', 'අමතක', 'වෙලා', 'දැන්']","['කියන්නේ', 'සෙල්ලමක්ම', 'නෙමේ', 'මම', 'හිතන්නේ', 'ලෝකෙම', 'උට', 'ඉරිසියා', 'කරනවා', 'උන්', 'ආදරේ', 'තමා', 'ඌට', 'ශක්තිය', 'කියන්නේ', 'මහත්තුරුන්ගේ', 'ක්\u200dරීඩාවක්', 'ඒකත්', 'උබලට', 'අමතක', 'වෙලා', 'දැන්']","['cricket', 'indian', 'cricket']",NO
2108,"['කියන්න', 'ඔනේ', 'එක', 'කෙලි', 'පකේ', 'පෙජ්', 'කාරයෝ', 'ටිකටටිකුඩු', 'ටිවි', 'නාලිකා', 'වටයි', 'කියලා', 'දැමිමෙ', 'එලඑලජිවිතෙ', 'ට', 'ක්\u200dරිකට්', 'බලපු', 'නැති', 'ගොත්\u200dරික', 'එවුනුයි', 'රගන්නෙ', 'බලන්', 'ගියාම']","['කියන්න', 'ඔනේ', 'එක', 'කෙලි', 'පකේ', 'පෙජ්', 'කාරයෝ', 'ටිකටටිකුඩු', 'ටිවි', 'නාලිකා', 'වටයි', 'කියලා', 'දැමිමෙ', 'එලඑලජිවිතෙ', 'ට', 'ක්\u200dරිකට්', 'බලපු', 'නැති', 'ගොත්\u200dරික', 'එවුනුයි', 'රගන්නෙ', 'බලන්', 'ගියාම']",[],NO
2109,"['උබ', 'මගෙ', 'ඉල්ල', 'ගත්තු', 'ෆයිල්', 'එක', 'ගෙනත්', 'දීපන්උබලට', 'දෙයක්', 'දුන්නම', 'ආපහු', 'ගන්න', 'බෑනේ', 'බන්බලු', 'වැඩ', 'යකෝ']","['උබ', 'මගෙ', 'ඉල්ල', 'ගත්තු', 'ෆයිල්', 'එක', 'ගෙනත්', 'දීපන්උබලට', 'දෙයක්', 'දුන්නම', 'ආපහු', 'ගන්න', 'බෑනේ', 'බන්බලු', 'වැඩ', 'යකෝ']",[],NO
2110,"['oya', 'hiru', 'kiyana', 'ponna', 'chenal', 'eka', 'thama', 'mukuth', 'danne', 'nethuwa', 'ohe', 'harak', 'wage', 'kiyaeanne']",[],"['oya', 'hiru', 'kiyana', 'ponna', 'chenal', 'eka', 'thama', 'mukuth', 'danne', 'nethuwa', 'ohe', 'harak', 'wage', 'kiyaeanne']",NO
2111,"['බැන්නෙ', 'හදාගන්න', 'කියල', 'විලි', 'වහගන්න', 'උන්', 'විනාඩි', 'නිශ්ශබ්දතාවක්']","['බැන්නෙ', 'හදාගන්න', 'කියල', 'විලි', 'වහගන්න', 'උන්', 'විනාඩි', 'නිශ්ශබ්දතාවක්']",[],NO
2112,"['බන්', 'උඹල', 'ඌට', 'බැන්න', 'විදිහට', 'නෝන්ඩි', 'කරපු', 'විදියට', 'මිනිහෙක්', 'හැදෙන්න', 'වැටෙනව', 'අනික', 'උඹල', 'කියන', 'විදියට', 'කරීඩකයො', 'අයින්', 'මහේල', 'ක්\u200dරීඩකයො', 'රටට', 'හීනයක', 'විතරයි']","['බන්', 'උඹල', 'ඌට', 'බැන්න', 'විදිහට', 'නෝන්ඩි', 'කරපු', 'විදියට', 'මිනිහෙක්', 'හැදෙන්න', 'වැටෙනව', 'අනික', 'උඹල', 'කියන', 'විදියට', 'කරීඩකයො', 'අයින්', 'මහේල', 'ක්\u200dරීඩකයො', 'රටට', 'හීනයක', 'විතරයි']",[],NO
2113,"['මැච්', 'ක්', 'ගහල', 'සෙන්චරියක්', 'ගැහුව', 'වැඩක්', 'තියෙනව', 'බන්', 'අපි', 'වැටෙන්', 'අන්තිම', 'රෑක්න්', 'වලට', 'වැටිල', 'ඉවරයි', 'ක්\u200dරිකට්', 'මැච්', 'බලන', 'එක', 'කලෙත්', 'උබලම', 'තමාක්\u200dරිකට්', 'ගහද්දි', 'උබල', 'ප්ලේ', 'කරද්දී', 'මැච්', 'දිනවල', 'දේවි', 'කියල', 'විශ්වාසය', 'තියන්', 'මැච්', 'බලන්නෙ', 'කෝමද', 'බන්']","['මැච්', 'ක්', 'ගහල', 'සෙන්චරියක්', 'ගැහුව', 'වැඩක්', 'තියෙනව', 'බන්', 'අපි', 'වැටෙන්', 'අන්තිම', 'රෑක්න්', 'වලට', 'වැටිල', 'ඉවරයි', 'ක්\u200dරිකට්', 'මැච්', 'බලන', 'එක', 'කලෙත්', 'උබලම', 'තමාක්\u200dරිකට්', 'ගහද්දි', 'උබල', 'ප්ලේ', 'කරද්දී', 'මැච්', 'දිනවල', 'දේවි', 'කියල', 'විශ්වාසය', 'තියන්', 'මැච්', 'බලන්නෙ', 'කෝමද', 'බන්']",[],NO
2114,"['අපේ', 'සංග', 'මයියා', 'එවු', 'භූමියේ', 'කවද', 'පහල', 'වේද', 'හාංදුරුනේ']","['අපේ', 'සංග', 'මයියා', 'එවු', 'භූමියේ', 'කවද', 'පහල', 'වේද', 'හාංදුරුනේ']",[],NO
2115,"['පලයං', 'ගොන්', 'ඇඩ්මින්', 'යන්නuba', 'cricket', 'danna', 'ekek', 'neme', 'bolakalisama', 'adaganada', 'post', 'eka', 'damme']","['පලයං', 'ගොන්', 'ඇඩ්මින්', 'යන්නuba']","['cricket', 'danna', 'ekek', 'neme', 'bolakalisama', 'adaganada', 'post', 'eka', 'damme']",YES
2116,"['meeta', 'passe', 'mu', 'binthu', 'gehuwuth', 'kawruth', 'mokuth', 'kiyanda', 'hoda', 'neha', 'kawade', 'hari', 'gahai', 'muge', 'kathawe', 'gehuwe', 'nethuvunater', 'filed', 'karala', 'dunnalu', 'ahanang', 'th', 'man', 'ekata', 'thama', 'sudusu', 'hemoma', 'benne', 'ayage', 'pawdgalika', 'tharahater', 'nemeine', 'akath', 'therumganda', 'beriyeka']",[],"['meeta', 'passe', 'mu', 'binthu', 'gehuwuth', 'kawruth', 'mokuth', 'kiyanda', 'hoda', 'neha', 'kawade', 'hari', 'gahai', 'muge', 'kathawe', 'gehuwe', 'nethuvunater', 'filed', 'karala', 'dunnalu', 'ahanang', 'th', 'man', 'ekata', 'thama', 'sudusu', 'hemoma', 'benne', 'ayage', 'pawdgalika', 'tharahater', 'nemeine', 'akath', 'therumganda', 'beriyeka']",NO
2117,"['හැමදාම', 'පිටරට', 'playersla', 'ඉස්සරහා', 'අපේ', 'players', 'la', 'බිම', 'දාල', 'පාගපු', 'ඔයා', 'මේවා', 'හිතෙන්න']","['හැමදාම', 'පිටරට', 'ඉස්සරහා', 'අපේ', 'බිම', 'දාල', 'පාගපු', 'ඔයා', 'මේවා', 'හිතෙන්න']","['playersla', 'players', 'la']",NO
2118,"['hama', 'tour', 'ekakadima', 'mul', 'match', 'tika', 'hariyata', 'nogaha', 'team', 'eken', 'ain', 'karanna', 'lan', 'weddima', 'hodata', 'gahala', 'eelaga', 'tour', 'ekatath', 'kusal', 'mendis', 'select', 'wenawa']",[],"['hama', 'tour', 'ekakadima', 'mul', 'match', 'tika', 'hariyata', 'nogaha', 'team', 'eken', 'ain', 'karanna', 'lan', 'weddima', 'hodata', 'gahala', 'eelaga', 'tour', 'ekatath', 'kusal', 'mendis', 'select', 'wenawa']",NO
2119,"['මුස්ලිම්', 'ජනතාව', 'මුලු', 'ලොවට', 'පිලිලයක්']","['මුස්ලිම්', 'ජනතාව', 'මුලු', 'ලොවට', 'පිලිලයක්']",[],YES
2120,"['meke', 'inna', 'moda', 'ponna', 'pakkuta', 'tawama', 'terenna', 'aththa', 'u', 'kiyapu', 'kathawa', 'lether', 'ballayak', 'bat', 'ekak', 'allapu', 'kisima', 'ekek', 'uta', 'banne', 'na']",[],"['meke', 'inna', 'moda', 'ponna', 'pakkuta', 'tawama', 'terenna', 'aththa', 'u', 'kiyapu', 'kathawa', 'lether', 'ballayak', 'bat', 'ekak', 'allapu', 'kisima', 'ekek', 'uta', 'banne', 'na']",NO
2121,"['බැන්න', 'නැත්තම්', 'මයේ', 'අප්පලා', 'ගහයිහැම', 'තරගේම', 'දිනන්', 'කිවුවේ', 'අපිපැරදුනත්', 'ලැජ්ජා', 'නැතිව', 'පැරදුනානම්', 'මිනිස්සු', 'බනින්න', 'නෑහැමදාම', 'ඔහොම', 'උනන්දුවෙන්', 'සෙල්ලම්කරනානම්', 'ඔයාලත්', 'සතුට', 'අපිත්', 'සතුට']","['බැන්න', 'නැත්තම්', 'මයේ', 'අප්පලා', 'ගහයිහැම', 'තරගේම', 'දිනන්', 'කිවුවේ', 'අපිපැරදුනත්', 'ලැජ්ජා', 'නැතිව', 'පැරදුනානම්', 'මිනිස්සු', 'බනින්න', 'නෑහැමදාම', 'ඔහොම', 'උනන්දුවෙන්', 'සෙල්ලම්කරනානම්', 'ඔයාලත්', 'සතුට', 'අපිත්', 'සතුට']",[],NO
2122,"['page', 'ekakata', 'puluwnnlu', 'banala', 'player', 'kenek', 'hadana', 'ithin', 'diyunu', 'weida', 'lankawasigithi', 'page']",[],"['page', 'ekakata', 'puluwnnlu', 'banala', 'player', 'kenek', 'hadana', 'ithin', 'diyunu', 'weida', 'lankawasigithi', 'page']",NO
2123,"['mona', 'daksatawayak', 'tibbath', 'wedak', 'na', 'nihatamani', 'kamay', 'manussakamay', 'hadaganna', 'bari', 'nan', 'wedak', 'na']",[],"['mona', 'daksatawayak', 'tibbath', 'wedak', 'na', 'nihatamani', 'kamay', 'manussakamay', 'hadaganna', 'bari', 'nan', 'wedak', 'na']",NO
